2026/09/05 08:27:25| Processing Configuration File: /etc/squid/squid.conf (depth 0)
2026/09/05 08:27:25| WARNING: use of 'override-expire' in 'refresh_pattern' violates HTTP
2026/09/05 08:27:25| Created PID file (/run/squid.pid)
2026/09/05 08:27:25| Set Current Directory to /var/spool/squid
2026/09/05 08:27:25| Creating missing swap directories
2026/09/05 08:27:25| /var/spool/squid exists
2026/09/05 08:27:25| Making directories in /var/spool/squid/00
2026/09/05 08:27:25| Making directories in /var/spool/squid/01
2026/09/05 08:27:25| Making directories in /var/spool/squid/02
2026/09/05 08:27:25| Making directories in /var/spool/squid/03
2026/09/05 08:27:25| Making directories in /var/spool/squid/04
2026/09/05 08:27:25| Making directories in /var/spool/squid/05
2026/09/05 08:27:25| Making directories in /var/spool/squid/06
2026/09/05 08:27:25| Making directories in /var/spool/squid/07
2026/09/05 08:27:25| Making directories in /var/spool/squid/08
2026/09/05 08:27:25| Making directories in /var/spool/squid/09
2026/09/05 08:27:25| Making directories in /var/spool/squid/0A
2026/09/05 08:27:25| Making directories in /var/spool/squid/0B
2026/09/05 08:27:25| Making directories in /var/spool/squid/0C
2026/09/05 08:27:25| Making directories in /var/spool/squid/0D
2026/09/05 08:27:25| Making directories in /var/spool/squid/0E
2026/09/05 08:27:25| Making directories in /var/spool/squid/0F
2026/09/05 08:27:25| Removing PID file (/run/squid.pid)
2026/09/05 08:27:25| Processing Configuration File: /etc/squid/squid.conf (depth 0)
2026/09/05 08:27:25| WARNING: use of 'override-expire' in 'refresh_pattern' violates HTTP
2026/09/05 08:27:25| Created PID file (/run/squid.pid)
2026/09/05 08:27:25| Set Current Directory to /var/spool/squid
2026/09/05 08:27:25| Starting Squid Cache version 6.13 for aarch64-unknown-linux-gnu...
2026/09/05 08:27:25| Service Name: squid
2026/09/05 08:27:25| Process ID 40
2026/09/05 08:27:25| Process Roles: master worker
2026/09/05 08:27:25| With 20480 file descriptors available
2026/09/05 08:27:25| Initializing IP Cache...
2026/09/05 08:27:25| DNS IPv6 socket created at [::], FD 8
2026/09/05 08:27:25| DNS IPv4 socket created at 0.0.0.0, FD 9
2026/09/05 08:27:25| Adding nameserver 127.0.0.11 from /etc/resolv.conf
2026/09/05 08:27:25| Adding ndots 1 from /etc/resolv.conf
2026/09/05 08:27:25| Logfile: opening log /var/log/squid/access.log
2026/09/05 08:27:25| WARNING: log name now starts with a module name. Use 'stdio:/var/log/squid/access.log'
2026/09/05 08:27:26| Unlinkd pipe opened on FD 14
2026/09/05 08:27:26| Local cache digest enabled; rebuild/rewrite every 3600/3600 sec
2026/09/05 08:27:26| Store logging disabled
2026/09/05 08:27:26| Swap maxSize 102400 + 16384 KB, estimated 9137 objects
2026/09/05 08:27:26| Target number of buckets: 456
2026/09/05 08:27:26| Using 8192 Store buckets
2026/09/05 08:27:26| Max Mem  size: 16384 KB
2026/09/05 08:27:26| Max Swap size: 102400 KB
2026/09/05 08:27:26| Rebuilding storage in /var/spool/squid (no log)
2026/09/05 08:27:26| Using Least Load store dir selection
2026/09/05 08:27:26| Set Current Directory to /var/spool/squid
2026/09/05 08:27:26| Finished loading MIME types and icons.
2026/09/05 08:27:26| HTCP Disabled.
2026/09/05 08:27:26| Pinger socket opened on FD 18
2026/09/05 08:27:26| Squid plugin modules loaded: 0
2026/09/05 08:27:26| Adaptation support is off.
2026/09/05 08:27:26| Accepting HTTP Socket connections at conn3 local=[::]:3128 remote=[::] FD 16 flags=9
    listening port: 3128
2026/09/05 08:27:26 pinger| Initialising ICMP pinger ...
2026/09/05 08:27:26 pinger| ICMP socket opened.
2026/09/05 08:27:26 pinger| ICMPv6 socket opened
2026/09/05 08:27:26| Done scanning /var/spool/squid dir (0 entries)
2026/09/05 08:27:26| Finished rebuilding storage from disk.
          0 Entries scanned
          0 Invalid entries
          0 With invalid flags
          0 Objects loaded
          0 Objects expired
          0 Objects canceled
          0 Duplicate URLs purged
          0 Swapfile clashes avoided
    Took 0.03 seconds (0.00 objects/sec).
2026/09/05 08:27:26| Beginning Validation Procedure
2026/09/05 08:27:26| Completed Validation Procedure
    Validated 0 Entries
    store_swap_size = 0.00 KB
2026/09/05 08:27:27| storeLateRelease: released 0 objects
2026/09/05 08:46:09.629| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall MaintainSwapSpace constructed, this=0xaaaaf7cc8180 [call364752]
2026/09/05 08:46:09.629| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call MaintainSwapSpace() [call364752]
2026/09/05 08:46:09.630| 41,5| AsyncCallQueue.cc(26) fire: entering MaintainSwapSpace()
2026/09/05 08:46:09.630| 41,5| AsyncCall.cc(41) make: make call MaintainSwapSpace [call364752]
2026/09/05 08:46:09.630| 47,5| ufs/UFSSwapDir.cc(449) maintain: space still available in /var/spool/squid
2026/09/05 08:46:09.630| 41,7| event.cc(309) schedule: schedule: Adding 'MaintainSwapSpace', in 1.00 seconds
2026/09/05 08:46:09.630| 41,5| AsyncCallQueue.cc(28) fire: leaving MaintainSwapSpace()
2026/09/05 08:46:10.637| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall MaintainSwapSpace constructed, this=0xaaaaf7cc8180 [call364753]
2026/09/05 08:46:10.637| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call MaintainSwapSpace() [call364753]
2026/09/05 08:46:10.637| 41,5| AsyncCallQueue.cc(26) fire: entering MaintainSwapSpace()
2026/09/05 08:46:10.637| 41,5| AsyncCall.cc(41) make: make call MaintainSwapSpace [call364753]
2026/09/05 08:46:10.637| 47,5| ufs/UFSSwapDir.cc(449) maintain: space still available in /var/spool/squid
2026/09/05 08:46:10.637| 41,7| event.cc(309) schedule: schedule: Adding 'MaintainSwapSpace', in 1.00 seconds
2026/09/05 08:46:10.638| 41,5| AsyncCallQueue.cc(28) fire: leaving MaintainSwapSpace()
2026/09/05 08:46:11.544| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall storeDirClean constructed, this=0xaaaaf7cc8180 [call364754]
2026/09/05 08:46:11.544| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call storeDirClean() [call364754]
2026/09/05 08:46:11.544| 41,5| AsyncCallQueue.cc(26) fire: entering storeDirClean()
2026/09/05 08:46:11.544| 41,5| AsyncCall.cc(41) make: make call storeDirClean [call364754]
2026/09/05 08:46:11.544| 24,7| SBuf.cc(160) rawSpace: reserving 24 for SBuf2214797
2026/09/05 08:46:11.544| 24,7| SBuf.cc(859) reAlloc: SBuf2214797 new store capacity: 40
2026/09/05 08:46:11.544| 36,3| ufs/UFSSwapDir.cc(1335) DirClean: Cleaning directory /var/spool/squid/01/9F
2026/09/05 08:46:11.544| 24,7| SBuf.cc(160) rawSpace: reserving 1 for SBuf2214797
2026/09/05 08:46:11.544| 24,7| SBuf.cc(167) rawSpace: SBuf2214797 not growing
2026/09/05 08:46:11.546| 41,7| event.cc(309) schedule: schedule: Adding 'storeDirClean', in 15.00 seconds
2026/09/05 08:46:11.546| 41,5| AsyncCallQueue.cc(28) fire: leaving storeDirClean()
2026/09/05 08:46:11.546| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall memPoolCleanIdlePools constructed, this=0xaaaaf7cc8180 [call364755]
2026/09/05 08:46:11.546| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call memPoolCleanIdlePools() [call364755]
2026/09/05 08:46:11.546| 41,5| AsyncCallQueue.cc(26) fire: entering memPoolCleanIdlePools()
2026/09/05 08:46:11.546| 41,5| AsyncCall.cc(41) make: make call memPoolCleanIdlePools [call364755]
2026/09/05 08:46:11.546| 41,7| event.cc(309) schedule: schedule: Adding 'memPoolCleanIdlePools', in 15.00 seconds
2026/09/05 08:46:11.546| 41,5| AsyncCallQueue.cc(28) fire: leaving memPoolCleanIdlePools()
2026/09/05 08:46:11.640| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall MaintainSwapSpace constructed, this=0xaaaaf7cc8180 [call364756]
2026/09/05 08:46:11.640| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call MaintainSwapSpace() [call364756]
2026/09/05 08:46:11.640| 41,5| AsyncCallQueue.cc(26) fire: entering MaintainSwapSpace()
2026/09/05 08:46:11.640| 41,5| AsyncCall.cc(41) make: make call MaintainSwapSpace [call364756]
2026/09/05 08:46:11.640| 47,5| ufs/UFSSwapDir.cc(449) maintain: space still available in /var/spool/squid
2026/09/05 08:46:11.640| 41,7| event.cc(309) schedule: schedule: Adding 'MaintainSwapSpace', in 1.00 seconds
2026/09/05 08:46:11.640| 41,5| AsyncCallQueue.cc(28) fire: leaving MaintainSwapSpace()
2026/09/05 08:46:11.728| 41,5| AsyncCall.cc(29) AsyncCall: The AsyncCall fqdncache_purgelru constructed, this=0xaaaaf7cc8180 [call364757]
2026/09/05 08:46:11.728| 41,5| AsyncCall.cc(96) ScheduleCall: event.cc(229) will call fqdncache_purgelru() [call364757]
2026/09/05 08:46:11.728| 41,5| AsyncCallQueue.cc(26) fire: entering fqdncache_purgelru()
2026/09/05 08:46:11.729| 41,5| AsyncCall.cc(41) make: make call fqdncache_purgelru [call364757]
2026/09/05 08:46:11.729| 41,7| event.cc(309) schedule: schedule: Adding 'fqdncache_purgelru', in 10.00 seconds
2026/09/05 08:46:11.729| 41,5| AsyncCallQueue.cc(28) fire: leaving fqdncache_purgelru()
2026/09/05 08:46:12.068| 1,7| Stopwatch.cc(35) resume: period 31599 started after 15452530072
2026/09/05 08:46:12.068| 1,5| CodeContext.cc(62) Entering: port
2026/09/05 08:46:12.068| 5,2| TcpAcceptor.cc(214) doAccept: New connection on FD 16
2026/09/05 08:46:12.068| 5,2| TcpAcceptor.cc(316) acceptNext: connection on conn3 local=[::]:3128 remote=[::] FD 16 flags=9
2026/09/05 08:46:12.069| 51,3| fd.cc(168) fd_open: fd_open() FD 13 HTTP Request
2026/09/05 08:46:12.069| 28,4| Eui48.cc(204) lookup: id=0xaaaaf7ab31d8 query ARP table
2026/09/05 08:46:12.069| 28,4| Eui48.cc(243) lookup: id=0xaaaaf7ab31d8 query ARP on each interface (80 found)
2026/09/05 08:46:12.069| 28,4| Eui48.cc(249) lookup: id=0xaaaaf7ab31d8 found interface lo
2026/09/05 08:46:12.069| 28,4| Eui48.cc(249) lookup: id=0xaaaaf7ab31d8 found interface eth0
2026/09/05 08:46:12.069| 28,4| Eui48.cc(258) lookup: id=0xaaaaf7ab31d8 looking up ARP address for 192.168.117.1 on eth0
2026/09/05 08:46:12.069| 28,4| Eui48.cc(287) lookup: id=0xaaaaf7ab31d8 got address 76:6e:88:ab:73:81 on eth0
2026/09/05 08:46:12.075| 17,2| QosConfig.cc(162) getNfConnmark: QOS: Failed to retrieve connection mark: (-1) (1) Operation not permitted (Destination 192.168.117.3:3128, source 192.168.117.1:49706)
2026/09/05 08:46:12.076| 1,7| Stopwatch.cc(47) pause: period 31600 ran for 7315129
2026/09/05 08:46:12.076| 1,7| Stopwatch.cc(35) resume: period 0 started after 0
2026/09/05 08:46:12.076| 1,5| CodeContext.cc(62) Entering: conn36303
2026/09/05 08:46:12.076| 5,5| TcpAcceptor.cc(279) operator(): Listener: conn3 local=[::]:3128 remote=[::] FD 16 flags=9 accepted new connection conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=129 handler Subscription: 0xaaaaf7c1e490*1
2026/09/05 08:46:12.078| 5,5| AsyncCall.cc(29) AsyncCall: The AsyncCall httpAccept constructed, this=0xaaaaf7d24a40 [call364758]
2026/09/05 08:46:12.078| 5,5| AsyncCall.cc(96) ScheduleCall: TcpAcceptor.cc(337) will call httpAccept(conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=129, conn3) [call364758]
2026/09/05 08:46:12.078| 1,7| Stopwatch.cc(47) pause: period 1 ran for 2478279
2026/09/05 08:46:12.078| 1,7| Stopwatch.cc(35) resume: period 31600 started after 15459845201
2026/09/05 08:46:12.078| 1,5| CodeContext.cc(62) Entering: port
2026/09/05 08:46:12.078| 5,5| ModEpoll.cc(115) SetSelect: FD 16, type=1, handler=1, client_data=0xaaaaf7c21b68, timeout=0
2026/09/05 08:46:12.078| 1,7| Stopwatch.cc(47) pause: period 31601 ran for 8084
2026/09/05 08:46:12.078| 1,7| CodeContext.cc(72) Leaving: port
2026/09/05 08:46:12.078| 1,7| Stopwatch.cc(35) resume: period 1 started after 2478279
2026/09/05 08:46:12.078| 1,5| CodeContext.cc(62) Entering: conn36303
2026/09/05 08:46:12.078| 5,5| AsyncCallQueue.cc(26) fire: entering httpAccept(conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=129, conn3)
2026/09/05 08:46:12.078| 5,5| AsyncCall.cc(41) make: make call httpAccept [call364758]
2026/09/05 08:46:12.078| 33,4| client_side.cc(2329) httpAccept: conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=129: accepted
2026/09/05 08:46:12.078| 93,5| AsyncJob.cc(33) AsyncJob: AsyncJob constructed, this=0xaaaaf7cb86e0 type=Http1::Server [job50217]
2026/09/05 08:46:12.078| 93,5| AsyncCall.cc(29) AsyncCall: The AsyncCall AsyncJob::start constructed, this=0xaaaaf7cd1780 [call364759]
2026/09/05 08:46:12.079| 93,5| AsyncCall.cc(96) ScheduleCall: AsyncJob.cc(26) will call AsyncJob::start() [call364759]
2026/09/05 08:46:12.079| 5,5| AsyncCallQueue.cc(28) fire: leaving httpAccept(conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=1, conn3)
2026/09/05 08:46:12.079| 93,5| AsyncCallQueue.cc(26) fire: entering AsyncJob::start()
2026/09/05 08:46:12.079| 93,5| AsyncCall.cc(41) make: make call AsyncJob::start [call364759]
2026/09/05 08:46:12.079| 93,5| AsyncJob.cc(123) callStart: Http1::Server status in: [ job50217]
2026/09/05 08:46:12.079| 33,5| AsyncCall.cc(29) AsyncCall: The AsyncCall ConnStateData::connStateClosed constructed, this=0xaaaaf7c4dc10 [call364760]
2026/09/05 08:46:12.079| 5,5| comm.cc(966) comm_add_close_handler: comm_add_close_handler: FD 13, AsyncCall=0xaaaaf7c4dc10*1
2026/09/05 08:46:12.079| 33,7| client_side.cc(2239) whenClientIpKnown: 192.168.117.1:49706
2026/09/05 08:46:12.079| 33,5| AsyncCall.cc(29) AsyncCall: The AsyncCall Http1::Server::requestTimeout constructed, this=0xaaaaf7cf9fb0 [call364761]
2026/09/05 08:46:12.079| 5,3| comm.cc(600) commSetConnTimeout: conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=1 timeout 300
2026/09/05 08:46:12.079| 33,7| Server.cc(96) mayBufferMoreRequestBytes: yes: 524288-0=524288
2026/09/05 08:46:12.079| 33,5| AsyncCall.cc(29) AsyncCall: The AsyncCall Server::doClientRead constructed, this=0xaaaaf7d6afe0 [call364762]
2026/09/05 08:46:12.079| 5,5| Read.cc(58) comm_read_base: comm_read, queueing read for conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=1; asynCall 0xaaaaf7d6afe0*1
2026/09/05 08:46:12.079| 5,5| ModEpoll.cc(115) SetSelect: FD 13, type=1, handler=1, client_data=0xffff887a5700, timeout=0
2026/09/05 08:46:12.079| 93,5| AsyncJob.cc(161) callEnd: Http1::Server status out: [ job50217]
2026/09/05 08:46:12.079| 93,5| AsyncCallQueue.cc(28) fire: leaving AsyncJob::start()
2026/09/05 08:46:12.079| 1,7| Stopwatch.cc(47) pause: period 2 ran for 1022078
2026/09/05 08:46:12.079| 1,7| CodeContext.cc(72) Leaving: conn36303
2026/09/05 08:46:12.079| 1,7| Stopwatch.cc(35) resume: period 31601 started after 15459853285
2026/09/05 08:46:12.079| 1,5| CodeContext.cc(62) Entering: port
2026/09/05 08:46:12.079| 5,2| TcpAcceptor.cc(214) doAccept: New connection on FD 16
2026/09/05 08:46:12.079| 5,2| TcpAcceptor.cc(316) acceptNext: connection on conn3 local=[::]:3128 remote=[::] FD 16 flags=9
2026/09/05 08:46:12.079| 51,3| fd.cc(168) fd_open: fd_open() FD 15 HTTP Request
2026/09/05 08:46:12.079| 28,4| Eui48.cc(204) lookup: id=0xaaaaf7dacc28 query ARP table
2026/09/05 08:46:12.079| 28,4| Eui48.cc(243) lookup: id=0xaaaaf7dacc28 query ARP on each interface (80 found)
2026/09/05 08:46:12.079| 28,4| Eui48.cc(249) lookup: id=0xaaaaf7dacc28 found interface lo
2026/09/05 08:46:12.079| 28,4| Eui48.cc(249) lookup: id=0xaaaaf7dacc28 found interface eth0
2026/09/05 08:46:12.079| 28,4| Eui48.cc(258) lookup: id=0xaaaaf7dacc28 looking up ARP address for 192.168.117.1 on eth0
2026/09/05 08:46:12.079| 28,4| Eui48.cc(287) lookup: id=0xaaaaf7dacc28 got address 76:6e:88:ab:73:81 on eth0
2026/09/05 08:46:12.079| 17,2| QosConfig.cc(162) getNfConnmark: QOS: Failed to retrieve connection mark: (-1) (1) Operation not permitted (Destination 192.168.117.3:3128, source 192.168.117.1:40600)
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(47) pause: period 31602 ran for 355082
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(35) resume: period 0 started after 0
2026/09/05 08:46:12.080| 1,5| CodeContext.cc(62) Entering: conn36304
2026/09/05 08:46:12.080| 5,5| TcpAcceptor.cc(279) operator(): Listener: conn3 local=[::]:3128 remote=[::] FD 16 flags=9 accepted new connection conn36304 local=192.168.117.3:3128 remote=192.168.117.1:40600 FD 15 flags=129 handler Subscription: 0xaaaaf7c1e490*1
2026/09/05 08:46:12.080| 5,5| AsyncCall.cc(29) AsyncCall: The AsyncCall httpAccept constructed, this=0xaaaaf7d24a40 [call364763]
2026/09/05 08:46:12.080| 5,5| AsyncCall.cc(96) ScheduleCall: TcpAcceptor.cc(337) will call httpAccept(conn36304 local=192.168.117.3:3128 remote=192.168.117.1:40600 FD 15 flags=129, conn3) [call364763]
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(47) pause: period 1 ran for 17624
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(35) resume: period 31602 started after 15460208367
2026/09/05 08:46:12.080| 1,5| CodeContext.cc(62) Entering: port
2026/09/05 08:46:12.080| 5,5| ModEpoll.cc(115) SetSelect: FD 16, type=1, handler=1, client_data=0xaaaaf7c21b68, timeout=0
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(47) pause: period 31603 ran for 7417
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(35) resume: period 2 started after 3500357
2026/09/05 08:46:12.080| 1,5| CodeContext.cc(62) Entering: conn36303
2026/09/05 08:46:12.080| 5,3| IoCallback.cc(112) finish: called for conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=1 (0, 0)
2026/09/05 08:46:12.080| 33,5| AsyncCall.cc(96) ScheduleCall: IoCallback.cc(131) will call Server::doClientRead(conn36303 local=192.168.117.3:3128 remote=192.168.117.1:49706 FD 13 flags=1, data=0xaaaaf7cb8508) [call364762]
2026/09/05 08:46:12.080| 1,7| Stopwatch.cc(47) pause: period 3 ran for 448956
2026/09/05 08:46:12.081| 1,7| CodeContext.cc(72) Leaving: conn36303
2026/09/05 08:46:12.081| 1,7| Stopwatch.cc(35) resume: period 1 started after 17624
2026/09/05 08:46:12.081| 1,5| CodeContext.cc(62) Entering: conn36304
